,w,j,k,ret,vol,sharpe
0,0.0,0.0,1.0,1.0861543015812312,0.6310412388203858,1.5892848832763675
1,0.0,0.0,0.9,1.081216995597364,0.6207141330221282,1.6077723101590582
2,0.0,0.0,0.8,1.0938305126049763,0.6158362590765475,1.6409889767133097
3,0.0,0.0,0.7,1.0936274493467493,0.6144484247395627,1.6443649436891357
4,0.0,0.0,0.6,1.117859605093503,0.6164989211162518,1.6782018096969369
5,0.0,0.0,0.5,1.1203008460057764,0.6200561829246793,1.6725110958723413
6,0.0,0.0,0.3999999999999999,1.1227560694837035,0.6259289127390998,1.6607414170001622
7,0.0,0.0,0.29999999999999993,1.125160436845627,0.6345237252744024,1.6420354280607057
8,0.0,0.0,0.19999999999999996,1.1275393274858785,0.6466339460218022,1.6149621186925263
9,0.0,0.0,0.09999999999999998,1.0993311011194682,0.6630514065308759,1.5324318614082495
10,0.0,0.0,0.0,1.1216825238657337,0.6867290355006107,1.5121430290314413
11,0.0,0.1,0.9,1.0615250771344367,0.6134652383549661,1.594670758782884
12,0.0,0.1,0.8,1.0759583035949642,0.60656206423394,1.6366145562510725
13,0.0,0.1,0.7,1.0757033079062297,0.6037867175729748,1.6437150388063646
14,0.0,0.1,0.6,1.1028641294962402,0.6046695099299237,1.686233740501328
15,0.0,0.1,0.5,1.1056238443118294,0.6073842062554755,1.6832407457789618
16,0.0,0.1,0.4,1.1082817445159856,0.6125273070131363,1.673446608469331
17,0.0,0.1,0.29999999999999993,1.1109303861334987,0.6204843174787016,1.6562552141678815
18,0.0,0.1,0.19999999999999996,1.1135671720453981,0.6320566461497977,1.6301025838769716
19,0.0,0.1,0.09999999999999998,1.116134758234038,0.6487237402215361,1.5921796817260188
20,0.0,0.1,0.0,1.0853712401101703,0.6725889442586971,1.4899460490161216
21,0.0,0.2,0.8,1.05546925189008,0.6001538177180562,1.6199501247642063
22,0.0,0.2,0.7000000000000001,1.0552178763311857,0.5951599683607249,1.6331203844376818
23,0.0,0.2,0.6000000000000001,1.0861341787376224,0.5942017216376287,1.6877840339702461
24,0.0,0.2,0.5,1.0892230289183105,0.5956760833573108,1.6887920415547164
25,0.0,0.2,0.4,1.092258432299892,0.5998020111694179,1.6822358270067406
26,0.0,0.2,0.30000000000000004,1.0951535859602402,0.6068754799549257,1.667399028933245
27,0.0,0.2,0.19999999999999996,1.0980859193404804,0.6177334133812328,1.6428379902354038
28,0.0,0.2,0.09999999999999998,1.1009578575006618,0.6339317037862909,1.6053903778943168
29,0.0,0.2,0.0,1.1037871205430663,0.6581472904225417,1.5506211685348794
30,0.0,0.30000000000000004,0.7,1.0311764851756844,0.5894489454300283,1.6081570635165547
31,0.0,0.30000000000000004,0.6,1.0672048235936207,0.5855291228467608,1.6804541144081266
32,0.0,0.30000000000000004,0.49999999999999994,1.0707024985478468,0.585155111794017,1.6875055496318456
33,0.0,0.30000000000000004,0.3999999999999999,1.0741447248311942,0.5878172413824252,1.685719055298231
34,0.0,0.30000000000000004,0.29999999999999993,1.0774931356684698,0.5936947237480875,1.674670661365588
35,0.0,0.30000000000000004,0.19999999999999996,1.0807377656744026,0.6035641809786348,1.6526622969193594
36,0.0,0.30000000000000004,0.09999999999999987,1.083968415829315,0.6191201076829741,1.6163558627976942
37,0.0,0.4,0.6,1.045295031941977,0.5794934496580504,1.6601482424170004
38,0.0,0.4,0.5,1.049418515482869,0.5762373323390417,1.6766850414932901
39,0.0,0.4,0.39999999999999997,1.0533845184880652,0.5767402571724675,1.682099535143006
40,0.0,0.4,0.29999999999999993,1.0572447087814845,0.5809063113974009,1.6766812301255405
41,0.0,0.4,0.19999999999999996,1.0610555367438685,0.5894384654104734,1.6588763613568107
42,0.0,0.4,0.09999999999999998,1.064683546445372,0.6040606281755736,1.6247268910896688
43,0.0,0.5,0.5,1.0242595228420344,0.5698462733873405,1.651339259004689
44,0.0,0.5,0.4,1.0290487472189183,0.5669327227636795,1.6682733404562458
45,0.0,0.5,0.3,1.0335977334082824,0.5685641658407387,1.671487213765923
46,0.0,0.5,0.19999999999999996,1.0380857382780224,0.5751551176722779,1.6601360379828622
47,0.0,0.5,0.09999999999999998,1.0424333991927388,0.5884694291306664,1.6299630052315894
48,0.0,0.5,0.0,1.0466121246637612,0.6124764883346351,1.5728964997223123
49,0.0,0.6000000000000001,0.3999999999999999,0.9994469559661687,0.5594326125451005,1.6377253228016029
50,0.0,0.6000000000000001,0.29999999999999993,1.0051251325067052,0.556904626526225,1.6553554928373244
51,0.0,0.6000000000000001,0.1999999999999999,1.0105794405528412,0.5605546631297669,1.6543068884223464
52,0.0,0.6000000000000001,0.09999999999999987,1.0158484731497288,0.5718802749620356,1.630758244304963
53,0.0,0.7000000000000001,0.29999999999999993,0.9690626045253539,0.5469295774578937,1.6196099846027243
54,0.0,0.7000000000000001,0.19999999999999993,0.9762060250606834,0.5454120674710163,1.6372135460830004
55,0.0,0.7000000000000001,0.09999999999999992,0.9828981222920519,0.5535681550768317,1.6251804119172761
56,0.0,0.8,0.19999999999999996,0.9298631918331581,0.530278902073773,1.596543231349182
57,0.0,0.8,0.09999999999999995,0.93933025672378,0.5321456725056732,1.6087329108452972
58,0.0,0.9,0.09999999999999998,0.8737646479028132,0.5055428523826081,1.5636946386980681
59,0.0,1.0,0.0,0.7714482363505515,0.4758004907601008,1.44640085438151
60,0.1,0.0,0.9,1.0610769012897308,0.623223619616036,1.5689824174060725
61,0.1,0.0,0.8,1.075553651920485,0.6134999678609596,1.617446950128244
62,0.1,0.0,0.7,1.0752979277916257,0.6093394863938546,1.628070968554305
63,0.1,0.0,0.6,1.102529001880677,0.6095815487106702,1.6720962175389995
64,0.1,0.0,0.5,1.105295088623671,0.6120745206917267,1.6698049895437932
65,0.1,0.0,0.4,1.1079590032998352,0.6172548735210297,1.6601067845030528
66,0.1,0.0,0.29999999999999993,1.110613521507951,0.6254549413614479,1.6425859859251501
67,0.1,0.0,0.19999999999999996,1.1132560441657722,0.6375085984907755,1.6156739636205486
68,0.1,0.0,0.09999999999999998,1.1158291099091273,0.6550186423758997,1.5764117890808893
69,0.1,0.0,0.0,1.0849925218366177,0.6803447682954278,1.472404240494767
70,0.1,0.1,0.8,1.0549961906905616,0.6057889456591187,1.6041002359877483
71,0.1,0.1,0.7000000000000001,1.0547439670343213,0.5993859801153955,1.6208152997627447
